n,time
8870,0.020241
8871,0.021741
8872,0.020249
8873,0.020255
8874,0.019102
8875,0.020809
8876,0.018383
8877,0.018127
8878,0.018092
8879,0.020050
8880,0.018277
8881,0.020125
8882,0.018175
8883,0.018260
8884,0.018114
8885,0.020348
8886,0.018348
8887,0.020150
8888,0.018339
8889,0.018253
8890,0.018192
8891,0.020193
8892,0.018806
8893,0.019642
8894,0.019405
8895,0.019891
8896,0.019385
8897,0.020053
8898,0.019085
8899,0.019977
8900,0.019894
8901,0.020727
8902,0.020436
8903,0.020094
8904,0.021015
8905,0.020244
8906,0.020687
8907,0.020719
8908,0.021078
8909,0.018283
8910,0.019360
8911,0.019028
8912,0.020513
8913,0.018281
8914,0.020208
8915,0.018537
8916,0.018413
8917,0.018315
8918,0.018166
8919,0.020543
8920,0.018560
8921,0.018214
8922,0.019383
8923,0.018199
8924,0.019642
8925,0.019465
8926,0.019366
8927,0.019004
8928,0.019866
8929,0.019771
8930,0.019682
8931,0.019382
8932,0.019039
8933,0.018527
8934,0.019623
8935,0.018417
8936,0.018342
8937,0.018332
8938,0.018461
8939,0.020360
8940,0.018450
8941,0.018268
8942,0.018309
8943,0.020318
8944,0.018327
8945,0.018289
8946,0.018477
8947,0.018479
8948,0.018689
8949,0.020222
8950,0.018289
8951,0.021381
8952,0.020765
8953,0.020579
8954,0.018338
8955,0.018482
8956,0.020534
8957,0.018558
8958,0.018329
8959,0.019060
8960,0.018847
8961,0.019388
8962,0.018346
8963,0.020818
8964,0.019040
8965,0.018394
8966,0.020927
8967,0.018544
8968,0.018843
8969,0.018821
8970,0.021178
8971,0.019686
8972,0.020820
8973,0.018968
8974,0.020895
8975,0.019193
8976,0.021014
8977,0.018997
8978,0.020852
8979,0.020340
8980,0.018897
8981,0.018456
8982,0.020500
8983,0.018603
8984,0.020501
8985,0.018435
8986,0.018432
8987,0.018508
8988,0.019834
8989,0.019128
8990,0.019084
8991,0.018462
8992,0.020552
8993,0.018470
8994,0.018469
8995,0.019254
8996,0.019032
8997,0.018608
8998,0.019524
8999,0.018492
9000,0.018606
9001,0.018500
9002,0.018499
9003,0.018504
9004,0.020724
9005,0.018553
9006,0.020660
9007,0.018847
9008,0.020639
9009,0.020630
9010,0.018917
9011,0.019002
9012,0.018906
9013,0.018537
9014,0.019236
9015,0.018658
9016,0.020653
9017,0.018560
9018,0.020298
9019,0.019081
9020,0.018609
9021,0.018712
9022,0.018776
9023,0.020578
9024,0.018776
9025,0.020718
9026,0.018582
9027,0.020706
9028,0.018735
9029,0.020619
9030,0.018784
9031,0.020769
9032,0.018760
9033,0.020731
9034,0.018662
9035,0.020773
9036,0.018810
9037,0.018711
9038,0.018669
9039,0.020741
9040,0.018690
9041,0.020882
9042,0.018698
9043,0.020822
9044,0.018646
9045,0.020755
9046,0.018652
9047,0.020820
9048,0.018851
9049,0.020853
9050,0.020806
9051,0.018814
9052,0.020833
9053,0.019215
9054,0.021333
9055,0.018692
9056,0.019088
9057,0.018830
9058,0.019019
9059,0.018703
9060,0.020886
9061,0.018725
9062,0.020879
9063,0.019706
9064,0.019123
9065,0.020950
9066,0.018788
9067,0.020864
9068,0.019226
9069,0.021154
9070,0.020138
9071,0.020906
9072,0.018795
9073,0.019283
9074,0.021450
9075,0.019805
9076,0.018824
9077,0.021086
9078,0.018915
9079,0.020994
9080,0.018910
9081,0.018839
9082,0.018909
9083,0.021065
9084,0.018806
9085,0.021093
9086,0.018821
9087,0.020963
9088,0.018983
9089,0.020964
9090,0.019029
9091,0.019576
9092,0.018845
9093,0.021047
9094,0.018835
9095,0.018989
9096,0.021017
9097,0.018859
9098,0.021269
9099,0.018955
9100,0.021012
9101,0.018872
9102,0.018944
9103,0.018895
9104,0.021019
9105,0.019000
9106,0.021041
9107,0.019028
9108,0.018974
9109,0.018904
9110,0.021054
9111,0.019990
9112,0.019071
9113,0.018911
9114,0.018927
9115,0.018968
9116,0.018989
9117,0.021076
9118,0.018993
9119,0.019630
9120,0.019338
9121,0.020258
9122,0.019030
9123,0.021294
9124,0.018971
9125,0.021126
9126,0.021108
9127,0.019111
9128,0.019058
9129,0.019185
9130,0.021126
9131,0.019068
9132,0.020897
9133,0.020087
9134,0.020241
9135,0.019130
9136,0.021176
9137,0.019189
9138,0.021187
9139,0.019537
9140,0.019024
9141,0.021114
9142,0.020228
9143,0.019052
9144,0.021205
9145,0.019171
9146,0.019354
9147,0.019402
9148,0.021217
9149,0.019390
9150,0.021378
9151,0.019068
9152,0.019268
9153,0.019077
9154,0.021233
9155,0.019291
9156,0.019096
9157,0.021277
9158,0.020367
9159,0.019365
9160,0.019404
9161,0.021325
9162,0.019257
9163,0.021304
9164,0.019118
9165,0.021299
9166,0.019324
9167,0.021325
9168,0.019137
9169,0.019152
9170,0.019154
9171,0.021340
9172,0.019886
9173,0.021383
9174,0.019164
9175,0.019525
9176,0.019838
9177,0.021474
9178,0.019172
9179,0.020006
9180,0.019231
9181,0.019230
9182,0.019292
9183,0.021609
9184,0.019203
9185,0.021391
9186,0.019211
9187,0.021400
9188,0.019533
9189,0.021596
9190,0.019224
9191,0.019703
9192,0.020040
9193,0.019220
9194,0.019452
9195,0.021466
9196,0.019292
9197,0.021474
9198,0.019241
9199,0.019275
9200,0.019282
9201,0.021464
9202,0.020065
9203,0.021473
9204,0.019266
9205,0.021143
9206,0.019288
9207,0.021498
9208,0.019292
9209,0.021555
9210,0.019392
9211,0.021573
9212,0.019391
9213,0.021522
9214,0.019323
9215,0.020894
9216,0.019321
9217,0.021588
9218,0.020859
9219,0.019343
9220,0.019326
9221,0.019351
9222,0.021706
9223,0.019352
9224,0.021767
9225,0.019591
9226,0.021641
9227,0.019365
9228,0.021615
9229,0.019372
9230,0.019383
9231,0.019616
9232,0.019500
9233,0.019840
9234,0.019412
9235,0.020501
9236,0.019711
9237,0.021763
9238,0.019529
9239,0.021767
9240,0.019425
9241,0.020701
9242,0.019426
9243,0.021730
9244,0.019441
9245,0.019623
9246,0.019435
9247,0.021670
9248,0.021448
9249,0.019650
9250,0.021714
9251,0.019472
9252,0.019477
9253,0.021668
9254,0.019474
9255,0.021778
9256,0.020355
9257,0.019546
9258,0.019671
9259,0.021720
9260,0.019687
9261,0.021869
9262,0.019584
9263,0.021759
9264,0.019649
9265,0.020210
9266,0.019632
9267,0.021377
9268,0.019697
9269,0.019535
9270,0.021780
9271,0.019739
9272,0.019549
9273,0.021456
9274,0.019564
9275,0.019757
9276,0.019575
9277,0.021810
9278,0.021864
9279,0.019615
9280,0.021831
9281,0.019579
9282,0.019626
9283,0.021979
9284,0.019595
9285,0.019863
9286,0.019593
9287,0.021910
9288,0.019955
9289,0.019614
9290,0.021686
9291,0.019637
9292,0.021980
9293,0.019702
9294,0.019716
9295,0.019749
9296,0.021897
9297,0.019796
9298,0.020451
9299,0.019885
9300,0.021927
9301,0.020239
9302,0.021948
9303,0.021935
9304,0.019670
9305,0.020806
9306,0.019679
9307,0.022750
9308,0.019798
9309,0.022010
9310,0.020843
9311,0.020288
9312,0.022592
9313,0.020483
9314,0.020476
9315,0.020730
9316,0.020347
9317,0.022007
9318,0.023350
9319,0.021177
9320,0.020099
9321,0.020579
9322,0.021168
9323,0.021579
9324,0.021981
9325,0.020751
9326,0.021424
9327,0.021102
9328,0.023067
9329,0.021649
9330,0.021468
9331,0.023397
9332,0.021878
9333,0.022237
9334,0.022188
9335,0.022232
9336,0.022366
9337,0.021519
9338,0.022937
9339,0.021800
9340,0.023099
9341,0.022352
9342,0.021878
9343,0.023776
9344,0.021214
9345,0.021781
9346,0.021406
9347,0.023526
9348,0.021460
9349,0.021824
9350,0.021888
9351,0.022802
9352,0.020837
9353,0.021412
9354,0.022400
9355,0.023378
9356,0.024012
9357,0.022765
9358,0.022676
9359,0.023146
9360,0.022355
9361,0.022920
9362,0.021063
9363,0.022276
9364,0.020038
9365,0.022340
9366,0.019930
9367,0.019933
9368,0.021251
9369,0.019983
9370,0.020085
9371,0.022322
9372,0.020122
9373,0.021330
9374,0.022507
9375,0.020248
9376,0.020245
9377,0.022436
9378,0.021870
9379,0.022380
9380,0.022255
9381,0.022344
9382,0.022362
9383,0.022559
9384,0.021304
9385,0.022058
9386,0.022231
9387,0.022052
9388,0.021621
9389,0.023508
9390,0.022668
9391,0.021388
9392,0.021952
9393,0.023353
9394,0.022710
9395,0.021527
9396,0.022775
9397,0.022493
9398,0.023105
9399,0.021197
9400,0.021112
9401,0.022294
9402,0.021733
9403,0.020922
9404,0.020148
9405,0.022518
9406,0.020078
9407,0.020188
9408,0.020372
9409,0.022693
9410,0.020374
9411,0.020259
9412,0.020098
9413,0.022549
9414,0.020761
9415,0.021422
9416,0.021943
9417,0.021856
9418,0.022919
9419,0.023015
9420,0.022601
9421,0.024240
9422,0.022723
9423,0.022535
9424,0.024139
9425,0.022572
9426,0.023143
9427,0.023259
9428,0.020603
9429,0.020440
9430,0.020177
9431,0.020344
9432,0.021207
9433,0.020417
9434,0.020303
9435,0.020302
9436,0.022718
9437,0.022709
9438,0.020362
9439,0.020378
9440,0.020299
9441,0.020444
9442,0.023738
9443,0.021414
9444,0.021743
9445,0.022371
9446,0.021885
9447,0.021609
9448,0.023951
9449,0.022745
9450,0.021240
9451,0.021849
9452,0.021600
9453,0.021238
9454,0.022165
9455,0.021806
9456,0.021320
9457,0.023071
9458,0.023169
9459,0.022967
9460,0.022361
9461,0.022539
9462,0.021945
9463,0.023467
9464,0.021503
9465,0.022935
9466,0.024211
9467,0.021377
9468,0.021427
9469,0.021550
9470,0.022964
9471,0.021148
9472,0.021335
9473,0.021314
9474,0.022024
9475,0.020982
9476,0.021509
9477,0.022541
9478,0.020849
9479,0.020868
9480,0.022625
9481,0.024016
9482,0.022373
9483,0.023122
9484,0.024075
9485,0.024226
9486,0.023860
9487,0.022403
9488,0.022942
9489,0.020815
9490,0.020595
9491,0.020416
9492,0.022883
9493,0.022810
9494,0.020540
9495,0.021175
9496,0.023104
9497,0.021946
9498,0.020793
9499,0.022960
9500,0.020664
9501,0.022502
9502,0.020602
9503,0.021009
9504,0.023930
9505,0.022045
9506,0.021667
9507,0.021337
9508,0.021322
9509,0.021333
9510,0.021680
9511,0.020954
9512,0.021332
9513,0.022992
9514,0.021342
9515,0.024470
9516,0.021943
9517,0.024461
9518,0.023386
9519,0.023197
9520,0.022849
9521,0.023733
9522,0.023080
9523,0.025677
9524,0.023223
9525,0.022213
9526,0.022400
9527,0.023016
9528,0.020724
9529,0.020594
9530,0.020685
9531,0.020885
9532,0.020900
9533,0.023106
9534,0.023209
9535,0.020970
9536,0.023721
9537,0.022578
9538,0.021620
9539,0.021386
9540,0.021339
9541,0.022916
9542,0.023605
9543,0.024304
9544,0.022604
9545,0.022888
9546,0.023729
9547,0.022329
9548,0.022954
9549,0.022594
9550,0.022321
9551,0.023916
9552,0.021787
9553,0.024828
9554,0.021837
9555,0.022320
9556,0.024021
9557,0.022055
9558,0.021438
9559,0.020907
9560,0.021726
9561,0.023218
9562,0.023331
9563,0.023129
9564,0.024551
9565,0.022599
9566,0.022067
9567,0.021131
9568,0.022750
9569,0.023152
9570,0.020909
9571,0.022309
9572,0.020837
9573,0.022349
9574,0.023463
9575,0.022359
9576,0.021514
9577,0.022378
9578,0.022320
9579,0.024074
9580,0.024353
9581,0.023700
9582,0.024919
9583,0.025012
9584,0.023152
9585,0.023687
9586,0.021827
9587,0.021204
9588,0.021075
9589,0.026640
9590,0.026277
9591,0.022140
9592,0.023425
9593,0.023150
9594,0.022013
9595,0.023958
9596,0.023626
9597,0.022061
9598,0.022408
9599,0.023057
9600,0.023863
9601,0.024137
9602,0.024156
9603,0.024277
9604,0.023677
9605,0.023514
9606,0.024466
9607,0.023303
9608,0.022658
9609,0.022931
9610,0.023592
9611,0.024979
9612,0.023349
9613,0.021849
9614,0.022223
9615,0.021993
9616,0.022524
9617,0.021588
9618,0.023601
9619,0.022699
9620,0.022516
9621,0.021988
9622,0.022720
9623,0.022375
9624,0.022941
9625,0.022448
9626,0.022308
9627,0.022668
9628,0.022457
9629,0.022435
9630,0.022136
9631,0.023600
9632,0.023894
9633,0.022640
9634,0.024656
9635,0.023963
9636,0.022203
9637,0.021594
9638,0.023634
9639,0.021509
9640,0.022008
9641,0.024123
9642,0.021577
9643,0.022341
9644,0.021703
9645,0.024879
9646,0.022815
9647,0.023937
9648,0.023009
9649,0.022226
9650,0.022708
9651,0.023486
9652,0.022929
9653,0.022819
9654,0.022877
9655,0.022453
9656,0.023494
9657,0.023065
9658,0.025193
9659,0.022520
9660,0.023788
9661,0.022650
9662,0.030467
9663,0.022295
9664,0.023156
9665,0.022922
9666,0.022946
9667,0.024005
9668,0.023710
9669,0.023758
9670,0.023436
9671,0.022690
9672,0.022208
9673,0.023401
9674,0.023289
9675,0.023095
9676,0.024007
9677,0.022508
9678,0.023830
9679,0.023084
9680,0.022770
9681,0.023721
9682,0.022622
9683,0.023039
9684,0.022608
9685,0.023239
9686,0.022476
9687,0.022666
9688,0.022387
9689,0.023050
9690,0.022318
9691,0.023089
9692,0.024620
9693,0.024223
9694,0.021620
9695,0.021404
9696,0.024052
9697,0.022289
9698,0.022681
9699,0.021359
9700,0.024496
9701,0.021419
9702,0.021950
9703,0.022438
9704,0.022085
9705,0.025194
9706,0.023383
9707,0.023624
9708,0.022544
9709,0.024350
9710,0.025680
9711,0.024304
9712,0.022310
9713,0.024949
9714,0.025177
9715,0.025685
9716,0.025326
9717,0.022177
9718,0.024193
9719,0.022911
9720,0.023414
9721,0.021684
9722,0.023874
9723,0.022247
9724,0.022991
9725,0.022837
9726,0.024135
9727,0.021781
9728,0.022593
9729,0.021887
9730,0.022864
9731,0.024527
9732,0.022029
9733,0.022512
9734,0.025407
9735,0.023976
9736,0.022974
9737,0.022871
9738,0.023244
9739,0.023994
9740,0.023531
9741,0.022518
9742,0.022776
9743,0.024504
9744,0.022610
9745,0.022662
9746,0.022645
9747,0.032132
9748,0.023265
9749,0.022952
9750,0.022820
9751,0.022822
9752,0.023646
9753,0.024735
9754,0.022968
9755,0.022734
9756,0.022694
9757,0.024234
9758,0.023622
9759,0.021641
9760,0.024159
9761,0.021615
9762,0.024688
9763,0.021531
9764,0.022185
9765,0.024294
9766,0.024863
9767,0.021879
9768,0.021600
9769,0.023786
9770,0.022211
9771,0.023054
9772,0.021637
9773,0.022460
9774,0.021925
9775,0.022292
9776,0.024383
9777,0.022123
9778,0.025323
9779,0.023513
9780,0.022281
9781,0.021764
9782,0.024287
9783,0.022580
9784,0.024384
9785,0.021813
9786,0.024360
9787,0.021660
9788,0.021702
9789,0.021913
9790,0.024204
9791,0.021664
9792,0.021771
9793,0.022002
9794,0.022362
9795,0.022135
9796,0.021737
9797,0.024280
9798,0.021672
9799,0.024284
9800,0.022152
9801,0.023657
9802,0.022866
9803,0.022029
9804,0.022246
9805,0.022627
9806,0.021825
9807,0.023139
9808,0.023777
9809,0.023072
9810,0.022566
9811,0.022127
9812,0.024609
9813,0.024371
9814,0.024322
9815,0.022068
9816,0.022623
9817,0.021750
9818,0.021776
9819,0.024351
9820,0.021772
9821,0.024116
9822,0.024942
9823,0.024554
9824,0.021908
9825,0.024488
9826,0.021902
9827,0.024488
9828,0.024985
9829,0.022122
9830,0.024319
9831,0.021943
9832,0.021859
9833,0.022049
9834,0.024641
9835,0.022193
9836,0.021993
9837,0.024502
9838,0.024478
9839,0.023642
9840,0.021867
9841,0.024511
9842,0.024541
9843,0.022166
9844,0.022020
9845,0.024448
9846,0.022152
9847,0.024015
9848,0.022538
9849,0.022047
9850,0.022215
9851,0.024506
9852,0.021897
9853,0.022750
9854,0.021970
9855,0.024725
9856,0.024162
9857,0.022811
9858,0.024375
9859,0.023283
9860,0.023052
9861,0.022705
9862,0.023795
9863,0.023550
9864,0.024435
9865,0.024161
9866,0.023580
9867,0.023490
9868,0.023684
9869,0.023728
9870,0.023461
9871,0.023356
9872,0.023767
9873,0.023523
9874,0.025102
9875,0.023478
9876,0.023241
9877,0.024702
9878,0.024073
9879,0.023364
9880,0.023545
9881,0.023914
9882,0.023573
9883,0.023283
9884,0.024644
9885,0.023631
9886,0.023677
9887,0.024491
9888,0.024060
9889,0.023409
9890,0.024445
9891,0.022899
9892,0.025035
9893,0.023769
9894,0.024591
9895,0.025440
9896,0.024847
9897,0.023369
9898,0.023672
9899,0.023902
9900,0.023484
9901,0.023626
9902,0.023610
9903,0.023606
9904,0.024930
9905,0.023303
9906,0.023461
9907,0.023195
9908,0.023016
9909,0.023509
9910,0.024772
9911,0.023631
9912,0.023552
9913,0.024736
9914,0.024026
9915,0.024954
9916,0.022882
9917,0.023736
9918,0.022559
9919,0.022261
9920,0.025698
9921,0.022295
9922,0.024622
9923,0.024983
9924,0.023986
9925,0.025668
9926,0.022812
9927,0.024992
9928,0.022846
9929,0.022282
9930,0.033191
9931,0.028579
9932,0.024006
9933,0.030197
9934,0.022640
9935,0.022399
9936,0.024883
9937,0.022421
9938,0.023272
9939,0.022424
9940,0.022302
9941,0.025927
9942,0.022930
9943,0.023965
9944,0.024390
9945,0.023254
9946,0.026300
9947,0.025214
9948,0.024548
9949,0.024583
9950,0.025155
9951,0.025368
9952,0.024517
9953,0.024608
9954,0.023305
9955,0.023610
9956,0.024693
9957,0.024251
9958,0.024658
9959,0.024073
9960,0.024245
9961,0.025251
9962,0.023770
9963,0.024743
9964,0.025172
9965,0.022562
9966,0.023519
9967,0.022514
9968,0.025025
9969,0.024684
9970,0.023636
9971,0.023098
9972,0.023253
9973,0.023525
9974,0.023045
9975,0.023514
9976,0.023762
9977,0.023299
9978,0.023448
9979,0.023395
9980,0.023236
9981,0.023135
9982,0.023220
9983,0.024707
9984,0.026807
9985,0.025670
9986,0.025692
9987,0.025759
9988,0.026495
9989,0.025558
9990,0.025675
9991,0.026163
9992,0.025656
9993,0.025368
9994,0.025854
9995,0.025365
9996,0.024781
9997,0.024443
9998,0.025490
9999,0.022643
